cue_frequency,cue_frequency_range,choice_frequency,choice_frequency_range,thisN,thisTrialN,thisRepN,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisN,thisTrialN,thisRepN,audio_onset,audio_offset,display_feedback,response_time,response,runid,ttl,monitor,responseType,eyetracker,screen_resolution,monitor_width,full_screen,ttl_code,sound_fs,mmb_port_code,pport_port_code,ttl_port,outputDir,date,psychopy_version,
400,0.5,420,0.5,10,0,6,6,0,10,1,10,0,6,164.92146572400088,171.70797793100064,171.70797793100064,171.70489484300197,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,11,1,6,6,1,11,0,11,1,6,178.52350337300595,185.64088099400396,185.64088099400396,185.63789759100473,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,12,0,7,7,0,12,1,12,0,7,191.70671429399954,199.5076584940034,199.5076584940034,199.5045908500033,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,13,1,7,7,1,13,0,13,1,7,206.72319674900064,213.87085595600365,213.87085595600365,213.85792267500074,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,14,0,8,8,0,14,0,14,0,8,220.44054384500487,228.53738970200357,228.53738970200357,228.52531636800268,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,15,1,8,8,1,15,1,15,1,8,236.00839472700318,243.19030969300366,243.19030969300366,243.18731463700533,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,16,0,9,9,0,16,1,16,0,9,250.07434583899885,257.9066750970014,257.9066750970014,257.9038010360018,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,17,1,9,9,1,17,0,17,1,9,264.22252111299895,273.17339842500223,273.17339842500223,273.17040026700124,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,18,0,10,10,0,18,0,18,0,10,281.03847923500143,289.29026118000183,289.29026118000183,289.2868846720012,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,19,1,10,10,1,19,1,19,1,10,296.320083892002,303.6896976670032,303.6896976670032,303.686827755002,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,20,0,11,11,0,20,0,20,0,11,311.7060776050057,319.4562438030043,319.4562438030043,319.45331862199964,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,21,1,11,11,1,21,1,21,1,11,326.4555176030044,334.1063187309992,334.1063187309992,334.10323001200595,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,22,0,12,12,0,22,0,22,0,12,341.57325665900134,348.5226867550009,348.5226867550009,348.51963584199984,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,23,1,12,12,1,23,1,23,1,12,355.75510536000365,364.8559360950021,364.8559360950021,364.8528505170034,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,24,0,13,13,0,24,0,24,0,13,372.15523841899994,379.1057693740004,379.1057693740004,379.1027482940044,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,25,1,13,13,1,25,1,25,1,13,386.33952484600013,395.25720498500596,395.25720498500596,395.2526657500057,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,26,0,14,14,0,26,0,26,0,14,402.65503446799994,409.87226894299965,409.87226894299965,409.8690484760009,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,27,1,14,14,1,27,1,27,1,14,416.2562527520058,424.11898216199916,424.11898216199916,424.10612147900247,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,400,0.5,28,0,15,15,0,28,0,28,0,15,430.9549011380004,438.63849972499884,438.63849972499884,438.6355606490033,same,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
400,0.5,420,0.5,29,1,15,15,1,29,1,29,1,15,445.17246193200117,452.86868459000107,452.86868459000107,452.8560359700059,diff,chase50coh_0.5oct_5sWMdelay,None,debugging_monitor,mouse,None,"[800, 800]",32,False,255,44100,None,DFF8,NaN,/Users/chase/Desktop/NKI/Task_TaxonomyAuditoryMemory/logs/chase50coh_0.5oct_5sWMdelay,2023-07-25_12h22.30.507,2022.1.4,
